_object	#	Assign F1	Assign F2	Pos F1	Pos F2	LW F1 (Hz)	LW F2 (Hz)	Height	S/N	Volume	ClusterId	Merit	Annotation	Comment
<PK:58-581.1.247: @(4.724, 95.61)>	247			4.723957691749841	95.60692592247838	8.639631769022866	70.16875610500024	13904.541015625		None	None	1.0		
<PK:58-581.1.248: @(4.716, 95.6)>	248			4.715635417961485	95.59726011154889	9.43546631158543	62.91510875806861	18263.177734375		None	None	1.0		
<PK:58-581.1.249: @(3.787, 95.59)>	249			3.787348279937193	95.58666746041646	15.509302895038532	173.8751597114439	13621.03125		None	None	1.0		
<PK:58-581.1.250: @(0.894, 95.58)>	250			0.8935351323683083	95.58181510043094	14.186975582001278	88.807474619491	20764.87890625		None	None	1.0		
<PK:58-581.1.251: @(4.695, 95.45)>	251			4.694755188548532	95.4480098583465	6.776681402698149	54.03875827163471	115038.09375		None	None	1.0		
<PK:58-581.1.252: @(3.805, 95.44)>	252			3.8046140353644375	95.44200149732036	14.740766252940258	79.72098984077809	14358.70703125		None	None	1.0		
<PK:58-581.1.253: @(3.214, 95.42)>	253			3.213939028538423	95.4162630321824	21.4018121672173	62.57360807844549	66273.484375		None	None	1.0		
<PK:58-581.1.254: @(3.124, 95.43)>	254			3.123601071505311	95.43439223048914	25.808011205532573	61.2735667365085	73597.5		None	None	1.0		
<PK:58-581.1.255: @(4.059, 95.37)>	255			4.058719106624489	95.3712568096812	12.794482664993156	87.09532472424353	16350.607421875		None	None	1.0		
<PK:58-581.1.256: @(3.882, 95.37)>	256			3.882101113378816	95.36708951716476	12.785058993941679	104.02148871383818	11844.6064453125		None	None	1.0		
<PK:58-581.1.257: @(2.967, 95.35)>	257			2.9673577400526963	95.35403325285823	14.104543086618927	43.00975445104968	25310.083984375		None	None	1.0		
<PK:58-581.1.258: @(0.606, 95.34)>	258			0.6061519565552658	95.34205839156789	21.53140331546844	35.74726594629531	12952.7275390625		None	None	1.0		
<PK:58-581.1.259: @(4.494, 95.29)>	259			4.494224993727116	95.28626872946167	16.181041689541836	61.01345056688147	23661.12890625		None	None	1.0		
<PK:58-581.1.260: @(4.44, 95.3)>	260			4.4397369417481976	95.30494828945233	14.021915073196071	59.4868503408445	12558.9892578125		None	None	1.0		
<PK:58-581.1.261: @(2.783, 95.26)>	261			2.7826931937338646	95.25808999657453	12.448438120862592	108.04631285353196	14750.091796875		None	None	1.0		
<PK:58-581.1.262: @(0.62, 95.31)>	262			0.6196598823389845	95.31102561340033	19.233333520018107	38.79499378237142	13075.9208984375		None	None	1.0		
<PK:58-581.1.263: @(7.549, 95.2)>	263			7.549154609409942	95.20228369749883	10.635120232995487	59.08975354749849	21964.66796875		None	None	1.0		
<PK:58-581.1.264: @(6.826, 95.19)>	264			6.826209398861626	95.1931365843436	11.378194754704433	68.5041974002601	15340.4541015625		None	None	1.0		
<PK:58-581.1.265: @(4.116, 95.25)>	265			4.116139259657919	95.25295400309322	15.009999072226934	72.57632948970715	13440.2294921875		None	None	1.0		
<PK:58-581.1.266: @(4.074, 95.23)>	266			4.074412250485501	95.23121699745333	17.888164923836758	93.42473725923833	18339.39453125		None	None	1.0		
<PK:58-581.1.267: @(3.773, 95.24)>	267			3.7734948670181403	95.23692777139635	11.208798521413236	87.00368285265446	13815.8974609375		None	None	1.0		
<PK:58-581.1.268: @(1.376, 95.19)>	268			1.3755981586073336	95.18934067192006	8.909489947538331	80.96215756883824	11540.4306640625		None	None	1.0		
<PK:58-581.1.269: @(4.522, 95.14)>	269			4.52238864626146	95.13961008676306	14.789372634811256	64.46667463342656	14915.236328125		None	None	1.0		
<PK:58-581.1.270: @(4.097, 95.18)>	270			4.096842154559436	95.17946314213702	14.648214579583719	112.42980071377859	12626.998046875		None	None	1.0		
<PK:58-581.1.271: @(2.785, 95.12)>	271			2.785495796844149	95.12492876621187	12.30367342941461	109.50977062289894	14745.44140625		None	None	1.0		
<PK:58-581.1.272: @(6.802, 95.11)>	272			6.801560588130812	95.11104655687215	16.358212376825296	68.7647384310182	18427.86328125		None	None	1.0		
<PK:58-581.1.273: @(6.772, 95.12)>	273			6.772140662181816	95.11585678775752	13.211980844155315	64.61809379177443	16588.634765625		None	None	1.0		
<PK:58-581.1.274: @(4.68, 95.08)>	274			4.680466452281914	95.07795025781267	5.086987631586491	54.26292984080773	23938.048828125		None	None	1.0		
<PK:58-581.1.275: @(4.661, 95.09)>	275			4.660713476191578	95.09458722729238	13.986778541062101	83.26346846398529	15578.7958984375		None	None	1.0		
<PK:58-581.1.276: @(2.901, 95.07)>	276			2.90104714697377	95.0679643193898	14.818228709583076	59.56292071478847	24519.583984375		None	None	1.0		
<PK:58-581.1.277: @(0.261, 95.07)>	277			0.2613443270390583	95.0705543198643	11.479016393423063	42.717372438857495	12067.7138671875		None	None	1.0		
<PK:58-581.1.278: @(4.69, 95.01)>	278			4.689778357961385	95.0113411987803	5.03493207268034	67.56444504129799	-52702.37890625		None	None	1.0		
<PK:58-581.1.279: @(4.454, 95.01)>	279			4.454196749099808	95.01327430729856	9.005826611358371	62.60707769421534	14278.81640625		None	None	1.0		
<PK:58-581.1.280: @(3.765, 95.0)>	280			3.7651845395346015	94.99921553141176	10.569618704418325	83.61020909755827	12401.205078125		None	None	1.0		
<PK:58-581.1.281: @(4.678, 94.96)>	281			4.6776972988251195	94.96251920682747	7.852856726505041	66.70559163675361	21630.232421875		None	None	1.0		
<PK:58-581.1.282: @(2.964, 94.94)>	282			2.964119335742655	94.93504942351073	14.223767301210968	57.29332604026717	99966.84375		None	None	1.0		
<PK:58-581.1.283: @(2.478, 94.95)>	283			2.4777589847345265	94.94937009749772	11.441768714202885	69.05338099087423	12507.357421875		None	None	1.0		
<PK:58-581.1.284: @(0.922, 94.97)>	284			0.9221967068874619	94.96601780050611	13.376323458475923	92.91435090810111	16488.396484375		None	None	1.0		
<PK:58-581.1.285: @(0.786, 94.96)>	285			0.7860116990763295	94.95713043874534	21.28684905190495	62.60573567254736	220983.21875		None	None	1.0		
<PK:58-581.1.286: @(3.59, 94.86)>	286			3.590332687993211	94.85831381682956	14.97798038121215	62.23925585594831	23551.21875		None	None	1.0		
<PK:58-581.1.287: @(3.456, 94.85)>	287			3.4562884580054494	94.84541318868915	28.542953376204494	68.16775459124496	22834.263671875		None	None	1.0		
<PK:58-581.1.288: @(2.857, 94.85)>	288			2.8572319237191817	94.85403435893825	22.02511771032822	89.05563398300077	100214.6328125		None	None	1.0		
<PK:58-581.1.289: @(0.892, 94.86)>	289			0.8923500589303703	94.85973547270544	12.75574472040318	67.62483601635724	29898.376953125		None	None	1.0		
<PK:58-581.1.290: @(0.702, 94.9)>	290			0.7024363062745458	94.9047551121175	20.00754466280338	66.84917446757285	20785.349609375		None	None	1.0		
<PK:58-581.1.291: @(4.787, 94.82)>	291			4.7867536819513345	94.81746039658108	7.560150548576915	66.10593049747186	12249.544921875		None	None	1.0		
<PK:58-581.1.292: @(4.718, 94.82)>	292			4.717598912621359	94.81776415544319	5.427900200279851	55.4375191320982	30045.0078125		None	None	1.0		
<PK:58-581.1.293: @(3.624, 94.77)>	293			3.6239376434460198	94.77121069478038	32.34597328954777	91.8143382329684	27835.18359375		None	None	1.0		
<PK:58-581.1.294: @(3.602, 94.79)>	294			3.601772947339043	94.79009365513984	17.308367368502466	60.66252876027255	23828.41015625		None	None	1.0		
<PK:58-581.1.295: @(3.481, 94.8)>	295			3.481228041795532	94.79899980057583	18.80208639284736	66.1600227376673	26848.126953125		None	None	1.0		
<PK:58-581.1.296: @(1.546, 94.77)>	296			1.545509018476034	94.76844895784674	15.644005869921177	67.44833656362127	13802.015625		None	None	1.0		
<PK:58-581.1.297: @(3.519, 94.73)>	297			3.519051476405645	94.73494746807897	16.43214655371428	77.50181876430459	15743.6015625		None	None	1.0		
<PK:58-581.1.298: @(1.694, 94.7)>	298			1.6943489859068865	94.6993287897758	9.993461366647313	70.98279003213048	12643.318359375		None	None	1.0		
<PK:58-581.1.299: @(1.564, 94.75)>	299			1.5643841800883482	94.74645917760606	10.90362694902487	65.1083160987545	12480.375		None	None	1.0		
<PK:58-581.1.300: @(1.466, 94.7)>	300			1.4658673049246946	94.6992053541958	30.693323470843097	67.9685554152204	73026.671875		None	None	1.0		
<PK:58-581.1.301: @(1.43, 94.73)>	301			1.4297674831737108	94.73262634249834	32.601537756048664	71.11774750760625	66935.9765625		None	None	1.0		
<PK:58-581.1.302: @(1.216, 94.7)>	302			1.2160280201890252	94.70189463981072	25.821775078582416	68.47424806243339	47621.7890625		None	None	1.0		
<PK:58-581.1.303: @(4.709, 94.67)>	303			4.708750045716629	94.66938224471234	4.812030685850626	50.15577031144356	-53236.50390625		None	None	1.0		
<PK:58-581.1.304: @(4.687, 94.64)>	304			4.686861548177042	94.636713140095	5.390283126288491	63.68756698880127	-24877.564453125		None	None	1.0		
<PK:58-581.1.305: @(3.654, 94.68)>	305			3.6537885920728463	94.68334871225234	15.223392834648084	74.02661656401096	22446.546875		None	None	1.0		
<PK:58-581.1.306: @(3.259, 94.66)>	306			3.2593330754377483	94.66342781966792	13.089870126583616	82.50008742503707	14253.0029296875		None	None	1.0		
<PK:58-581.1.307: @(2.869, 94.69)>	307			2.869117063456434	94.68690258360377	11.788445333830802	103.43449248255881	92952.484375		None	None	1.0		
<PK:58-581.1.308: @(2.777, 94.67)>	308			2.776557093727188	94.67177474825881	17.500930250837225	87.247458728304	15693.099609375		None	None	1.0		
<PK:58-581.1.309: @(1.673, 94.64)>	309			1.673215494831794	94.6428967259771	14.949764590710378	63.95674686255781	14081.1181640625		None	None	1.0		
<PK:58-581.1.310: @(4.698, 94.62)>	310			4.697754188910022	94.62066436798787	6.121402316822254	53.576526220599185	140316.78125		None	None	1.0		
<PK:58-581.1.311: @(3.242, 94.61)>	311			3.2417203993185915	94.6100789619873	17.970436228773504	83.19532883115463	13868.59765625		None	None	1.0		
<PK:58-581.1.312: @(3.213, 94.58)>	312			3.213106610018709	94.5827653515131	15.515653500094603	69.30946435166983	22678.513671875		None	None	1.0		
<PK:58-581.1.313: @(3.197, 94.59)>	313			3.196735871748425	94.58948132041856	14.710493791752878	76.12706930157404	24106.26171875		None	None	1.0		
<PK:58-581.1.314: @(1.614, 94.56)>	314			1.613839014921382	94.56002046752862	17.69377969396417	60.56303032967243	12704.5537109375		None	None	1.0		
<PK:58-581.1.315: @(0.384, 94.61)>	315			0.38385033798147994	94.6081190196473	15.013212433610184	70.57046567634072	13720.0		None	None	1.0		
<PK:58-581.1.316: @(0.188, 94.6)>	316			0.18755725855288574	94.59711178596896	10.180259451795449	70.4920012436423	13235.1962890625		None	None	1.0		
<PK:58-581.1.317: @(4.912, 94.52)>	317			4.912304089213555	94.52007134707281	12.24829481007195	88.12266591448083	15840.42578125		None	None	1.0		
<PK:58-581.1.318: @(2.911, 94.51)>	318			2.911371621449611	94.5112140391924	17.481162033688538	71.65902733241698	226525.8125		None	None	1.0		
<PK:58-581.1.319: @(1.648, 94.51)>	319			1.6476126521982195	94.50825695203648	11.360356345390644	67.89319988698901	11996.810546875		None	None	1.0		
<PK:58-581.1.320: @(0.403, 94.5)>	320			0.4027254995937941	94.49679944682931	11.814930565798493	69.30208660440967	14625.2734375		None	None	1.0		
<PK:58-581.1.321: @(0.261, 94.5)>	321			0.26121912976456585	94.5025821354146	16.226177999319912	71.66192717823222	150067.625		None	None	1.0		
<PK:58-581.1.322: @(6.932, 94.45)>	322			6.931864191153987	94.4538363515155	10.821387732926835	88.07629535674691	12004.28125		None	None	1.0		
<PK:58-581.1.323: @(6.87, 94.46)>	323			6.870354579055286	94.46248167220416	9.719572680739622	71.12846344946769	19619.1484375		None	None	1.0		
<PK:58-581.1.324: @(6.847, 94.42)>	324			6.847235134267262	94.41773520109743	15.120823473597925	84.68402874676914	13020.244140625		None	None	1.0		
<PK:58-581.1.325: @(4.701, 94.42)>	325			4.701405457514571	94.41670048893107	5.350389237252939	69.86833207854137	134675.9375		None	None	1.0		
<PK:58-581.1.326: @(2.967, 94.47)>	326			2.967209605872954	94.46783448296516	18.572464633064364	59.36525238760125	859105.25		None	None	1.0		
<PK:58-581.1.327: @(0.783, 94.42)>	327			0.7827374558518336	94.416828754599	13.684724063540859	41.91467151380287	17247.44921875		None	None	1.0		
<PK:58-581.1.328: @(0.495, 94.41)>	328			0.49493854863112574	94.4141738162759	18.682763672983004	85.38291856355193	14773.107421875		None	None	1.0		
<PK:58-581.1.329: @(0.176, 94.41)>	329			0.1763630930863016	94.40577483007083	11.700354755306837	73.12191862027588	20049.78515625		None	None	1.0		
<PK:58-581.1.330: @(4.946, 94.31)>	330			4.946454274018254	94.31019222035133	9.783727224343084	69.7394642792776	19571.759765625		None	None	1.0		
<PK:58-581.1.331: @(4.887, 94.28)>	331			4.887199168564792	94.2815803895813	13.277185364411407	65.62231714141954	15635.3349609375		None	None	1.0		
<PK:58-581.1.332: @(4.714, 94.33)>	332			4.714062806395253	94.33477951453659	3.361103620427918	54.66199245986336	-24861.24609375		None	None	1.0		
<PK:58-581.1.333: @(3.909, 94.31)>	333			3.909430913836868	94.30757216599649	15.84076865886646	74.48717951774586	14335.73828125		None	None	1.0		
<PK:58-581.1.334: @(2.877, 94.3)>	334			2.877249152072089	94.2968783513561	10.686631027895654	83.93273264666027	80901.015625		None	None	1.0		
<PK:58-581.1.335: @(2.486, 94.34)>	335			2.4862394275986723	94.33996863898496	15.5604002662958	65.66957788438049	45544.3828125		None	None	1.0		
<PK:58-581.1.336: @(2.438, 94.32)>	336			2.438409290220875	94.32162503844249	16.611408239278248	84.49706961761589	44235.41796875		None	None	1.0		
<PK:58-581.1.337: @(0.621, 94.28)>	337			0.6214795434888494	94.27533401255631	14.530484361621792	72.47912396044931	17563.89453125		None	None	1.0		
<PK:58-581.1.338: @(0.424, 94.31)>	338			0.4242498737625304	94.30767306116624	11.142376864042403	72.45965453052234	14000.275390625		None	None	1.0		
<PK:58-581.1.339: @(0.369, 94.33)>	339			0.3690225844414776	94.33382369380617	14.001481199207193	67.10182522018252	16958.78515625		None	None	1.0		
<PK:58-581.1.340: @(0.253, 94.29)>	340			0.2528777418885024	94.29135487748883	14.170843104903492	148.64938747701547	135505.5625		None	None	1.0		
<PK:58-581.1.341: @(0.154, 94.33)>	341			0.15391550848123714	94.33419829395767	9.21482718788468	76.55241598822246	17130.224609375		None	None	1.0		
<PK:58-581.1.342: @(4.988, 94.22)>	342			4.98764991155237	94.22071215837228	7.163027289490658	65.05404177521717	12500.61328125		None	None	1.0		
<PK:58-581.1.343: @(4.705, 94.26)>	343			4.704923405357352	94.26169330761226	5.541199546617758	58.03162004099982	156134.625		None	None	1.0		
<PK:58-581.1.344: @(4.694, 94.23)>	344			4.693540010422453	94.23406091133579	6.257253027377784	55.516988395090735	-180434.453125		None	None	1.0		
<PK:58-581.1.345: @(3.953, 94.26)>	345			3.9527310124277086	94.2599759430208	17.62165144706763	66.23081943852404	28642.58203125		None	None	1.0		
<PK:58-581.1.346: @(3.589, 94.23)>	346			3.589063990421547	94.22673849805898	9.496284362215247	68.38352335138124	13237.7578125		None	None	1.0		
<PK:58-581.1.347: @(2.792, 94.25)>	347			2.7922382912833825	94.25146962152877	11.84977456712377	81.93567627197919	26259.810546875		None	None	1.0		
<PK:58-581.1.348: @(2.767, 94.26)>	348			2.7672561786481484	94.25592510929071	10.324097298181194	79.94493886364435	17581.66796875		None	None	1.0		
<PK:58-581.1.349: @(0.603, 94.27)>	349			0.6028480864948218	94.26967851628609	16.016152818711117	76.79600303670263	14567.3173828125		None	None	1.0		
<PK:58-581.1.350: @(0.476, 94.23)>	350			0.47624210373888864	94.22639878187573	13.954822535220607	68.97308898092946	24066.99609375		None	None	1.0		
<PK:58-581.1.351: @(0.447, 94.27)>	351			0.4466974583675949	94.2662303701923	12.078401572906799	63.276807200986255	19085.642578125		None	None	1.0		
<PK:58-581.1.352: @(2.536, 94.15)>	352			2.5362648179498084	94.14538693736185	13.434369928943784	77.68363235309266	20465.67578125		None	None	1.0		
<PK:58-581.1.353: @(0.643, 94.17)>	353			0.6428452707296035	94.1677336074317	12.77425923408604	60.637212431922755	22738.494140625		None	None	1.0		
<PK:58-581.1.354: @(0.164, 94.15)>	354			0.1639026193090185	94.14977909730449	10.47557228817961	59.20090531197939	25817.65625		None	None	1.0		
<PK:58-581.1.355: @(0.126, 94.16)>	355			0.1262440437053911	94.15979133287266	13.64873531155095	58.46010935125266	20205.681640625		None	None	1.0		
<PK:58-581.1.356: @(0.112, 94.18)>	356			0.11244080526657463	94.18188737504744	9.762136659656564	67.83448138114414	16051.109375		None	None	1.0		
<PK:58-581.1.357: @(4.953, 94.1)>	357			4.952782470606403	94.09776871065233	8.605108656084676	82.03004939369656	20994.42578125		None	None	1.0		
<PK:58-581.1.358: @(4.076, 94.12)>	358			4.075906494292127	94.12366871539719	22.329372138931166	71.2626386409561	49252.55078125		None	None	1.0		
<PK:58-581.1.359: @(2.967, 94.1)>	359			2.966876065042438	94.10299862250974	9.826321053342545	21.177739212471504	-41353.07421875		None	None	1.0		
<PK:58-581.1.360: @(2.889, 94.08)>	360			2.8885035269149544	94.07849397649545	9.328019447051547	90.10696296757486	61037.3046875		None	None	1.0		
<PK:58-581.1.361: @(2.551, 94.09)>	361			2.5513788049532486	94.09095560331218	18.8906635277164	92.5517218169916	20142.837890625		None	None	1.0		
<PK:58-581.1.362: @(0.235, 94.11)>	362			0.23488087260640178	94.10502618608052	22.719330631960624	66.68640544758068	135243.84375		None	None	1.0		
<PK:58-581.1.363: @(6.892, 94.04)>	363			6.891822088813089	94.03879333722897	19.616101128168566	61.449681791078255	16751.53515625		None	None	1.0		
<PK:58-581.1.364: @(4.905, 94.05)>	364			4.905481793458137	94.04574651711862	11.621295319249214	63.18725591591516	19172.24609375		None	None	1.0		
<PK:58-581.1.365: @(3.558, 94.0)>	365			3.557664322838127	94.00267125642992	29.216633918575706	65.34012168063182	38044.88671875		None	None	1.0		
<PK:58-581.1.366: @(2.649, 94.02)>	366			2.648809522082855	94.0185096513746	14.661391898512052	73.3010414219005	66450.5		None	None	1.0		
<PK:58-581.1.367: @(0.148, 94.03)>	367			0.14767284743558484	94.03422407406283	9.243044470890577	62.88444457452932	15664.814453125		None	None	1.0		
<PK:58-581.1.368: @(0.035, 94.0)>	368			0.03487010311846994	94.00000129116665	12.551058227053035	55.21977443051106	12532.177734375		None	None	1.0		
<PK:58-581.1.369: @(6.924, 93.99)>	369			6.924311259395905	93.98618831308701	12.114820912337056	65.2713751033282	28644.4296875		None	None	1.0		
<PK:58-581.1.370: @(4.928, 93.96)>	370			4.927666559357208	93.95632012278304	9.321790481081743	73.64679745666182	15726.0849609375		None	None	1.0		
<PK:58-581.1.371: @(4.712, 93.96)>	371			4.711751913191275	93.96300872119032	6.97276062475373	47.549456330980554	15743.8095703125		None	None	1.0		
<PK:58-581.1.372: @(2.943, 93.97)>	372			2.9430780701407553	93.97084795387386	8.897198429808771	49.15798731703927	34670.45703125		None	None	1.0		
<PK:58-581.1.373: @(2.777, 93.95)>	373			2.7769556224559153	93.94543256794967	14.710237081043209	55.06738753292019	46224.89453125		None	None	1.0		
<PK:58-581.1.374: @(2.759, 93.93)>	374			2.7587226941906113	93.92577679352405	12.89684606047393	63.127330264951844	27627.908203125		None	None	1.0		
<PK:58-581.1.375: @(2.615, 93.96)>	375			2.615336453835237	93.96207651422301	12.378021776198556	70.82739875939848	77524.2578125		None	None	1.0		
<PK:58-581.1.376: @(2.244, 93.97)>	376			2.243886653166296	93.97488322398735	18.13329678649701	62.59457463807242	32852.703125		None	None	1.0		
<PK:58-581.1.377: @(6.947, 93.91)>	377			6.9474003605696915	93.90878991100884	13.577098098511858	79.61578613213217	18801.044921875		None	None	1.0		
<PK:58-581.1.378: @(4.679, 93.88)>	378			4.6788336313393994	93.87586373837921	10.577255848030997	89.12304528246389	14253.8076171875		None	None	1.0		
<PK:58-581.1.379: @(2.978, 93.88)>	379			2.9778853017104403	93.87982602049755	7.399129502188689	46.02926611296076	28976.078125		None	None	1.0		
<PK:58-581.1.380: @(2.967, 93.92)>	380			2.9671665991756093	93.91732628638123	10.374045441261453	37.0429710071644	49136.11328125		None	None	1.0		
<PK:58-581.1.381: @(2.927, 93.9)>	381			2.926730268775721	93.90474390736667	9.616478704489179	55.189100131230546	27469.37890625		None	None	1.0		
<PK:58-581.1.382: @(2.69, 93.87)>	382			2.690230705851935	93.86645150706518	11.738050185764811	134.19330540901484	27316.302734375		None	None	1.0		
<PK:58-581.1.383: @(2.301, 93.9)>	383			2.301275267955006	93.90348754783273	57.42272314352858	73.80838630684545	17643.41796875		None	None	1.0		
<PK:58-581.1.384: @(1.503, 93.86)>	384			1.5028463747102787	93.85900887826696	13.196445368707924	73.95930642196001	13617.6787109375		None	None	1.0		
<PK:58-581.1.385: @(1.467, 93.9)>	385			1.4671221447827687	93.90051811711882	14.80349769385959	87.70945811729156	24096.845703125		None	None	1.0		
<PK:58-581.1.386: @(0.017, 93.87)>	386			0.016800600303076507	93.87245423298873	8.872735540931792	65.94941300555115	11581.826171875		None	None	1.0		
<PK:58-581.1.387: @(7.001, 93.79)>	387			7.0008106169279385	93.79083218736845	16.549990201989782	79.75822925610775	19560.734375		None	None	1.0		
<PK:58-581.1.388: @(4.946, 93.84)>	388			4.945582671618739	93.84037815583187	20.143607308944798	70.22094658584709	20965.828125		None	None	1.0		
<PK:58-581.1.389: @(7.041, 93.75)>	389			7.041205852039253	93.74782454791055	11.004267248492193	68.52850889831578	13710.6474609375		None	None	1.0		
<PK:58-581.1.390: @(2.465, 93.73)>	390			2.464916707055263	93.72888523652544	11.51242684453533	124.22677811982388	18436.759765625		None	None	1.0		
<PK:58-581.1.391: @(2.454, 93.72)>	391			2.4541363615875706	93.72382813448004	12.157962490350753	136.58384388551409	18099.724609375		None	None	1.0		
<PK:58-581.1.392: @(2.316, 93.72)>	392			2.3162435100396674	93.71954169979506	13.65684557897156	89.45990620878263	14632.6201171875		None	None	1.0		
<PK:58-581.1.393: @(0.23, 93.72)>	393			0.23005265405119069	93.71879893960926	10.319338448775486	24.532118999681774	-13518.4150390625		None	None	1.0		
<PK:58-581.1.394: @(2.004, 93.69)>	394			2.0044430428831816	93.68954846388178	13.359311896447931	63.99913181825265	14232.6513671875		None	None	1.0		
<PK:58-581.1.395: @(1.223, 93.68)>	395			1.2226978810949678	93.68129921040202	16.104880696496878	102.33104719924015	14169.4775390625		None	None	1.0		
<PK:58-581.1.396: @(7.278, 93.59)>	396			7.278364850988989	93.59227102998109	15.863456214085579	77.9845419351299	19289.09375		None	None	1.0		
<PK:58-581.1.397: @(4.522, 93.59)>	397			4.5221602329133415	93.58979265820504	14.035219254975113	81.57263580739357	25321.41015625		None	None	1.0		
<PK:58-581.1.398: @(3.112, 93.6)>	398			3.111913762575842	93.59661220566242	18.946350349161076	78.97751658054288	28661.728515625		None	None	1.0		
<PK:58-581.1.399: @(2.983, 93.6)>	399			2.982969649040948	93.60378971630182	11.788269218343936	60.42510557010664	32547.150390625		None	None	1.0		
<PK:58-581.1.400: @(2.607, 93.58)>	400			2.6068297291004914	93.58122139886439	11.350397611610001	77.2638830432504	102374.7265625		None	None	1.0		
<PK:58-581.1.401: @(2.458, 93.57)>	401			2.4581216488748296	93.5727542547521	15.520139967497318	105.23702989748456	18856.615234375		None	None	1.0		
<PK:58-581.1.402: @(2.091, 93.58)>	402			2.0908239059084064	93.57606232829637	19.938838727867726	65.04226030861433	13754.8232421875		None	None	1.0		
<PK:58-581.1.403: @(2.043, 93.61)>	403			2.0426363350904584	93.60573677840739	21.10493369400498	61.752209891710045	32896.27734375		None	None	1.0		
<PK:58-581.1.404: @(4.904, 93.53)>	404			4.904326824708341	93.52754087514705	12.370592090659397	60.27032798567507	27562.806640625		None	None	1.0		
<PK:58-581.1.405: @(4.574, 93.54)>	405			4.574243254806316	93.5373448802585	12.302447337275114	74.99285193347643	11936.8212890625		None	None	1.0		
<PK:58-581.1.406: @(4.506, 93.52)>	406			4.505940018083761	93.51651324776418	18.964829042744913	74.17742877788588	33910.27734375		None	None	1.0		
<PK:58-581.1.407: @(3.136, 93.55)>	407			3.1355435535056895	93.55145732378877	12.639672674525222	85.667831786813	21686.62109375		None	None	1.0		
<PK:58-581.1.408: @(2.974, 93.56)>	408			2.9739860278178707	93.56415025814891	13.491271648747013	53.958031284817665	31138.3984375		None	None	1.0		
<PK:58-581.1.409: @(2.417, 93.55)>	409			2.41668612953997	93.5493159848138	14.844757970422483	74.23191890390248	41157.33984375		None	None	1.0		
<PK:58-581.1.410: @(2.322, 93.55)>	410			2.3217373766993337	93.5540140503243	10.810115595515322	119.2623499853725	13901.97265625		None	None	1.0		
<PK:58-581.1.411: @(7.265, 93.49)>	411			7.264906382907217	93.48899892030336	11.710409009351544	77.19749680556383	21164.74609375		None	None	1.0		
<PK:58-581.1.412: @(7.241, 93.46)>	412			7.24141636374374	93.46334417668923	12.259990818655242	75.79417374581196	16578.724609375		None	None	1.0		
<PK:58-581.1.413: @(4.842, 93.49)>	413			4.842398614088821	93.49179554120526	10.059635268333233	65.62183158584118	15290.810546875		None	None	1.0		
<PK:58-581.1.414: @(4.469, 93.48)>	414			4.469306913285706	93.47559864640212	17.565495979327395	76.7357874011578	19595.68359375		None	None	1.0		
<PK:58-581.1.415: @(4.425, 93.45)>	415			4.42494359356607	93.45422336067931	25.23710449727678	77.56397662216288	20696.294921875		None	None	1.0		
<PK:58-581.1.416: @(3.084, 93.48)>	416			3.0835733047301943	93.4784382014188	13.741472055419111	90.14257712048249	20520.17578125		None	None	1.0		
<PK:58-581.1.417: @(3.06, 93.47)>	417			3.059760018558345	93.47368646826482	18.26685202570677	62.86340383280014	16549.498046875		None	None	1.0		
<PK:58-581.1.418: @(2.642, 93.47)>	418			2.6422433551027336	93.46649768742029	12.048615668064489	72.41086968255154	105539.8671875		None	None	1.0		
<PK:58-581.1.419: @(2.396, 93.49)>	419			2.3956448639380703	93.48936439695548	13.813468961952566	87.72720112738435	33006.25		None	None	1.0		
<PK:58-581.1.420: @(7.225, 93.37)>	420			7.225479037412249	93.36908179099942	10.979708093099088	75.57577489295952	15057.154296875		None	None	1.0		
<PK:58-581.1.421: @(4.927, 93.42)>	421			4.927228846748679	93.41547639543752	9.08419203299741	60.19564684019142	14277.7265625		None	None	1.0		
<PK:58-581.1.422: @(4.685, 93.36)>	422			4.685045709844719	93.36203308270437	8.122926840606395	75.21658515386342	31020.576171875		None	None	1.0		
<PK:58-581.1.423: @(4.45, 93.37)>	423			4.4502716711888315	93.36914189876012	16.014452856511618	63.73099049392763	24877.55078125		None	None	1.0		
<PK:58-581.1.424: @(4.404, 93.36)>	424			4.404462848586228	93.35760120870555	22.23062358844353	63.70877632621739	25928.19921875		None	None	1.0		
<PK:58-581.1.425: @(3.184, 93.4)>	425			3.184419231481149	93.39599396750036	15.098095620767404	73.27888794863757	14018.8212890625		None	None	1.0		
<PK:58-581.1.426: @(2.899, 93.38)>	426			2.8985145303523723	93.379387051901	28.624139630641647	61.33294613744615	356901.9375		None	None	1.0		
<PK:58-581.1.427: @(2.78, 93.39)>	427			2.779601012194794	93.39171075287399	29.40613418244394	61.487676515085376	303867.875		None	None	1.0		
<PK:58-581.1.428: @(2.548, 93.39)>	428			2.5479530825836623	93.38952057634344	11.305533683834915	78.03155990030166	21002.818359375		None	None	1.0		
<PK:58-581.1.429: @(2.518, 93.36)>	429			2.5182918412773443	93.35938995126284	15.05584730647311	85.51674981983899	14063.79296875		None	None	1.0		
<PK:58-581.1.430: @(2.493, 93.41)>	430			2.4934272802815176	93.40810997469306	13.60452584683511	69.15110579484782	20504.802734375		None	None	1.0		
