_object	#	Assign F1	Assign F2	Pos F1	Pos F2	LW F1 (Hz)	LW F2 (Hz)	Height	S/N	Volume	ClusterId	Merit	Annotation	Comment
<PK:4-1.1.15255: @(4.459, 54.57)>	15255			4.459168532373168	54.574317739087675	26.985838746604205	53.64478768213934	43913.72265625	25.61818718503904	None	None	1.0		
<PK:4-1.1.15256: @(4.427, 53.36)>	15256			4.427274646159429	53.36280562321931	32.82464622782586	48.44396354873541	77298.421875	45.09400071141609	None	None	1.0		
<PK:4-1.1.15257: @(4.427, 53.36)>	15257			4.427274646159429	53.36280562321931	32.82464622782586	48.44396354873541	77298.421875	45.09400071141609	None	None	1.0		
<PK:4-1.1.15258: @(4.407, 52.24)>	15258			4.407271006728253	52.24048647272168	36.23732258207517	50.09812404118153	39138.72265625	22.83256946899803	None	None	1.0		
<PK:4-1.1.15259: @(3.743, 54.37)>	15259			3.743032969430045	54.371015921070786	33.094750669522114	43.38238226330797	41854.74609375	24.417030831235227	None	None	1.0		
<PK:4-1.1.15260: @(3.845, 54.23)>	15260			3.8452959071269763	54.231911150023265	29.473222242907024	61.486771775652514	44182.015625	25.77470271317291	None	None	1.0		
<PK:4-1.1.15261: @(4.318, 53.82)>	15261			4.318019431722401	53.81542572169397	29.039282638293	47.19579389885714	67110.9453125	39.15087711052551	None	None	1.0		
<PK:4-1.1.15262: @(4.251, 52.77)>	15262			4.25059521904123	52.76994413044931	34.755615230936215	85.23781055017655	75677.8671875	44.14860891093163	None	None	1.0		
<PK:4-1.1.15263: @(4.251, 52.77)>	15263			4.25059521904123	52.76994413044931	34.755615230936215	85.23781055017655	75677.8671875	44.14860891093163	None	None	1.0		
<PK:4-1.1.15264: @(4.251, 52.77)>	15264			4.25059521904123	52.76994413044931	34.755615230936215	85.23781055017655	75677.8671875	44.14860891093163	None	None	1.0		
<PK:4-1.1.15265: @(4.251, 52.77)>	15265			4.25059521904123	52.76994413044931	34.755615230936215	85.23781055017655	75677.8671875	44.14860891093163	None	None	1.0		
<PK:4-1.1.15266: @(4.251, 52.77)>	15266			4.25059521904123	52.76994413044931	34.755615230936215	85.23781055017655	75677.8671875	44.14860891093163	None	None	1.0		
<PK:4-1.1.15267: @(4.287, 51.85)>	15267			4.287101633276691	51.85205015402438	32.84266970765127	45.21958813395187	41855.80078125	24.4176461100174	None	None	1.0		
<PK:4-1.1.15268: @(4.21, 51.46)>	15268			4.210284847492765	51.45935350584903	30.801333009432476	49.223895589618564	57098.30859375	33.30975078004745	None	None	1.0		
<PK:4-1.1.15269: @(4.21, 51.46)>	15269			4.210284847492765	51.45935350584903	30.801333009432476	49.223895589618564	57098.30859375	33.30975078004745	None	None	1.0		
<PK:4-1.1.15270: @(4.237, 47.14)>	15270			4.237129627975209	47.13906900811571	9.661331438483321	43.718199974492826	-2737.788330078125	-1.597158465976116	None	None	1.0		
<PK:4-1.1.15271: @(3.573, 53.24)>	15271			3.5727693351800713	53.24177555091366	32.718320233890594	46.01422899767107	48312.703125	28.184444342372732	None	None	1.0		
<PK:4-1.1.15272: @(3.573, 53.24)>	15272			3.5727693351800713	53.24177555091366	32.718320233890594	46.01422899767107	48312.703125	28.184444342372732	None	None	1.0		
<PK:4-1.1.15273: @(4.55, 53.48)>	15273			4.54994511292055	53.48433332851217	31.306515805996334	47.4769065318548	36521.92578125	21.30599444611201	None	None	1.0		
<PK:4-1.1.15274: @(4.061, 53.13)>	15274			4.060967207063769	53.125972777430874	31.51893197821496	68.64938642019808	61379.25390625	35.80714912641451	None	None	1.0		
<PK:4-1.1.15275: @(3.683, 52.95)>	15275			3.6834967076926937	52.954870635797064	27.148578411493503	41.83486326719106	50654.85546875	29.550798491570003	None	None	1.0		
<PK:4-1.1.15276: @(3.949, 52.68)>	15276			3.9488695485898884	52.67634915105293	33.76195075897829	99.92605318193847	60271.1796875	35.16072584380963	None	None	1.0		
<PK:4-1.1.15277: @(3.893, 52.49)>	15277			3.893187105055274	52.494305301909996	44.98417883251715	57.43541734536055	35069.55078125	20.45871454447116	None	None	1.0		
<PK:4-1.1.15278: @(3.789, 52.4)>	15278			3.7888510504188826	52.39890719279864	27.883714303756328	43.86932224683138	62378.4921875	36.39008019631951	None	None	1.0		
<PK:4-1.1.15279: @(3.99, 52.34)>	15279			3.989756015755317	52.34254028142797	31.048981234049137	56.41377672715029	38537.25	22.481685094764682	None	None	1.0		
<PK:4-1.1.15280: @(4.491, 52.07)>	15280			4.490697981625555	52.06794077500349	29.129961218971427	51.81706712945646	77923.7734375	45.45881545303995	None	None	1.0		
<PK:4-1.1.15281: @(4.491, 52.07)>	15281			4.490697981625555	52.06794077500349	29.129961218971427	51.81706712945646	77923.7734375	45.45881545303995	None	None	1.0		
<PK:4-1.1.15282: @(3.822, 51.24)>	15282			3.821874131229773	51.244552456159774	31.325575083685177	59.41068166461974	34194.7734375	19.948390928483455	None	None	1.0		
<PK:4-1.1.15283: @(4.115, 51.01)>	15283			4.115041842231582	51.01447384467118	29.85426153127959	43.95036755696585	47549.09375	27.738973388836605	None	None	1.0		
<PK:4-1.1.15284: @(4.544, 50.99)>	15284			4.543653128568881	50.99093867683642	22.570975721837584	42.67364578402559	34747.15625	20.270637493622	None	None	1.0		
<PK:4-1.1.15285: @(4.373, 50.53)>	15285			4.372632516714122	50.52696296970715	33.72442323523449	46.80964933789293	30762.259765625	17.945946762006393	None	None	1.0		
<PK:4-1.1.15286: @(3.729, 49.75)>	15286			3.728637716923094	49.74754320767316	30.504823184739273	45.081706839087204	26443.349609375	15.426400658291326	None	None	1.0		
<PK:4-1.1.15287: @(4.008, 48.77)>	15287			4.008256526315659	48.773440443659254	30.317024375574665	41.060574838648655	34039.02734375	19.8575324828386	None	None	1.0		
<PK:4-1.1.15288: @(3.596, 48.75)>	15288			3.5961259738502562	48.754922162520735	35.60162925471857	51.24112004009276	33110.91015625	19.316091712144956	None	None	1.0		
<PK:4-1.1.15289: @(3.807, 36.63)>	15289			3.8067411645345537	36.62733082517978	10.940172405053772	75.9177213615697	3888.016357421875	2.268173245129132	None	None	1.0		
<PK:4-1.1.15290: @(3.809, 48.51)>	15290			3.809172506356859	48.50679110693492	26.852814838863292	53.32687262283717	32825.1328125	19.1493762290888	None	None	1.0		
<PK:4-1.1.15291: @(5.139, 58.32)>	15291			5.139278549715513	58.31872697920026	26.83295259395467	161.98856958552543	26624.16796875	15.53188564787467	None	None	1.0		
<PK:4-1.1.15292: @(5.115, 57.68)>	15292			5.11459324302348	57.68383874806553	29.290566602960563	49.024050974327565	35093.8203125	20.472872792892105	None	None	1.0		
<PK:4-1.1.15293: @(4.951, 57.16)>	15293			4.951357455636197	57.155995483547336	41.377900813061395	50.88818421506362	21327.400390625	12.441881542455482	None	None	1.0		
<PK:4-1.1.15294: @(4.952, 54.13)>	15294			4.95224566339941	54.1270705512737	29.512546741618515	54.417223588603974	39746.0234375	23.186853828205475	None	None	1.0		
<PK:4-1.1.15295: @(4.974, 53.14)>	15295			4.9736074184938115	53.14031045811802	28.74993384839628	48.76734506662771	38591.63671875	22.51341297063219	None	None	1.0		
<PK:4-1.1.15296: @(5.617, 53.79)>	15296			5.61675320933431	53.7881587973664	48.874110246124864	48.72575442752111	16690.7734375	9.73698726323072	None	None	1.0		
<PK:4-1.1.15297: @(5.078, 50.65)>	15297			5.0777211374646605	50.6493353948489	35.15163926073368	49.0807958514146	26530.494140625	15.477238637371135	None	None	1.0		
<PK:4-1.1.15298: @(5.096, 50.09)>	15298			5.095633098385267	50.08705712090768	29.257361371165622	49.77076921773992	33664.41796875	19.638994574651154	None	None	1.0		
<PK:4-1.1.15299: @(4.945, 50.07)>	15299			4.945343252737307	50.07310446571284	75.47574261060116	46.72773850514835	72293.4453125	42.17422031751661	None	None	1.0		
<PK:4-1.1.15300: @(4.945, 50.07)>	15300			4.945343252737307	50.07310446571284	75.47574261060116	46.72773850514835	72293.4453125	42.17422031751661	None	None	1.0		
<PK:4-1.1.15301: @(4.945, 50.07)>	15301			4.945343252737307	50.07310446571284	75.47574261060116	46.72773850514835	72293.4453125	42.17422031751661	None	None	1.0		
<PK:4-1.1.15302: @(4.964, 49.02)>	15302			4.964429356226943	49.01976373734161	34.64146254536428	50.786356239215166	24432.337890625	14.25322581621466	None	None	1.0		
<PK:4-1.1.15303: @(5.801, 50.39)>	15303			5.800859504829	50.39465349328234	27.921889574290805	44.82257139423618	27436.501953125	16.005781341742143	None	None	1.0		
<PK:4-1.1.15304: @(5.17, 49.9)>	15304			5.170233620632254	49.90234689344696	29.549498158769683	54.35796312825833	19746.22265625	11.51946128924405	None	None	1.0		
<PK:4-1.1.15305: @(5.387, 49.24)>	15305			5.386663062938553	49.24069991927064	34.936288825403366	44.47237386003783	28216.3359375	16.460717333877398	None	None	1.0		
<PK:4-1.1.15306: @(5.508, 48.85)>	15306			5.507841391429273	48.854288647361344	29.93779101719454	43.20408460562642	26030.734375	15.18569106524768	None	None	1.0		
<PK:4-1.1.15307: @(4.89, 48.86)>	15307			4.890278283832968	48.86044981048637	34.37070140185259	46.85412505236655	45148.546875	26.338553304399564	None	None	1.0		
<PK:4-1.1.15308: @(5.116, 48.29)>	15308			5.115568046563741	48.29261688801151	22.034177210372956	53.96762761570835	15945.0400390625	9.301944715349888	None	None	1.0		
<PK:4-1.1.15309: @(6.937, 62.14)>	15309			6.936515664129416	62.137155444326	37.65349706205032	55.24403557343325	33395.5703125	19.482155455454066	None	None	1.0		
<PK:4-1.1.15310: @(6.687, 62.12)>	15310			6.687228731729884	62.11673275469941	38.865228326847856	57.158571586984635	44353.34375	25.874651333121832	None	None	1.0		
<PK:4-1.1.15311: @(7.741, 59.3)>	15311			7.740946530243479	59.30237905011168	22.528303536371507	47.967141575139486	31292.732421875	18.255411480147824	None	None	1.0		
<PK:4-1.1.15312: @(7.416, 58.09)>	15312			7.415571596385437	58.086341563024504	23.20378702372691	45.31884484964867	55213.26171875	32.21006073385525	None	None	1.0		
<PK:4-1.1.15313: @(7.196, 57.96)>	15313			7.195524379926723	57.95919836137435	25.300138916533687	56.354814897412815	21914.912109375	12.784621448661074	None	None	1.0		
<PK:4-1.1.15314: @(7.477, 57.68)>	15314			7.477274006911017	57.679098483581235	30.354695179714557	54.297832083766856	24247.97265625	14.145671666874964	None	None	1.0		
<PK:4-1.1.15315: @(6.893, 55.74)>	15315			6.892709534999369	55.7386458292693	23.718483041589803	56.04535260278244	27012.177734375	15.7582410148112	None	None	1.0		
<PK:4-1.1.15316: @(7.194, 21.2)>	15316			7.193670776338293	21.199401365440238	29.3001544494659	50.8134101477006	36792.8984375	21.46407323811467	None	None	1.0		
<PK:4-1.1.15317: @(7.18, 20.67)>	15317			7.1798003250019935	20.67027050357475	26.9313563759892	49.53248730010311	72397.3828125	42.23485490209483	None	None	1.0		
<PK:4-1.1.15318: @(7.337, 20.84)>	15318			7.337322493452485	20.835952380490667	27.3813762200566	53.92821849850207	39740.87890625	23.183852635034643	None	None	1.0		
<PK:4-1.1.15319: @(7.43, 20.32)>	15319			7.430234371455904	20.32368590707751	28.5961492082629	50.78620439314322	51629.34375	30.119291019386623	None	None	1.0		
<PK:4-1.1.15320: @(6.958, 20.35)>	15320			6.958006095859588	20.345750128496036	23.933891684581035	47.35899805698704	84791.5234375	49.46529211677621	None	None	1.0		
<PK:4-1.1.15321: @(6.936, 19.68)>	15321			6.935758865719201	19.681869331776014	23.979968271958484	49.22611254226901	62381.73046875	36.39196933006182	None	None	1.0		
<PK:4-1.1.15322: @(7.477, 18.99)>	15322			7.476857678188113	18.994526424889514	25.01082296172774	53.0487209882425	22395.84375	13.065185155117549	None	None	1.0		
<PK:4-1.1.15323: @(6.952, 17.41)>	15323			6.952227727950684	17.40687959760043	32.792742459628776	54.04545378911752	20734.84765625	12.096200831552123	None	None	1.0		
<PK:4-1.1.15324: @(7.247, 17.32)>	15324			7.247143989722931	17.323076057649303	29.211398214101745	50.96462352768233	17728.587890625	10.342422724296355	None	None	1.0		
<PK:4-1.1.15325: @(7.043, 16.16)>	15325			7.042650070694454	16.164646329421373	24.49848211537565	83.94513481661026	31157.390625	18.176456400127755	None	None	1.0		
<PK:4-1.1.15326: @(7.034, 13.55)>	15326			7.034083763764429	13.552769082528492	5.5902510678443305	25.066848257151626	-1292.5252685546875	-0.7540274945584502	None	None	1.0		
<PK:4-1.1.15327: @(7.005, 15.0)>	15327			7.004996542404613	14.998757443471995	20.98074093317753	51.68416638575169	24834.578125	14.487882889089946	None	None	1.0		
<PK:4-1.1.15328: @(7.521, 16.08)>	15328			7.521185203791938	16.081562817854284	24.790736810805665	48.39095408501831	23902.447265625	13.944100640808578	None	None	1.0		
<PK:4-1.1.15329: @(7.161, 14.11)>	15329			7.161242457245644	14.11436103732683	30.645885719702747	49.446127377450445	38986.1953125	22.743588763043963	None	None	1.0		
<PK:4-1.1.15330: @(7.006, 11.16)>	15330			7.006055432997911	11.164830380596712	28.38017789121617	47.22857240425502	34481.39453125	20.11559863456535	None	None	1.0		
<PK:4-1.1.15331: @(0.673, 22.53)>	15331			0.6727721978550711	22.528637127688505	43.46916475930268	51.542797692767934	29081.5234375	16.96544647056792	None	None	1.0		
<PK:4-1.1.15332: @(1.321, 26.63)>	15332			1.3211846515704782	26.626582016258617	49.74345210939638	54.234709671657996	34068.66015625	19.874819537807422	None	None	1.0		
<PK:4-1.1.15333: @(1.487, 25.94)>	15333			1.4869586703424247	25.935191281540483	36.95267682465217	55.24224378978427	31281.1640625	18.24866278343148	None	None	1.0		
<PK:4-1.1.15334: @(0.503, 30.8)>	15334			0.503052956715651	30.798422797823655	44.45346526037417	56.49792475868824	20912.203125	12.199665655800658	None	None	1.0		
<PK:4-1.1.15335: @(-0.255, 29.04)>	15335			-0.25458981832412064	29.04499364561851	88.19950744509683	38.90665096190311	12151.427734375	7.088844475825561	None	None	1.0		
<PK:4-1.1.15336: @(2.516, 32.92)>	15336			2.5163240459477354	32.91731631459042	57.98770162539595	46.48769517307694	32715.677734375	19.085522824955678	None	None	1.0		
<PK:4-1.1.15337: @(4.152, 13.5)>	15337			4.1523874545147414	13.49613383150028	39.51009756957103	43.804246081930124	29596.47265625	17.26585519655985	None	None	1.0		
<PK:4-1.1.15338: @(4.594, 12.75)>	15338			4.593950551213604	12.750278856828864	29.920740650059273	42.26499257366293	25689.296875	14.9865048141648	None	None	1.0		
<PK:4-1.1.15339: @(3.336, 52.59)>	15339			3.3358553698750324	52.59017969566167	34.9287725746249	42.43953457183162	24326.29296875	14.19136181347724	None	None	1.0		
<PK:4-1.1.15340: @(4.638, 59.48)>	15340			4.638008866838357	59.47744989474893	28.287594875272987	47.42040460848288	42314.828125	24.685431387692216	None	None	1.0		
<PK:4-1.1.15341: @(3.843, 42.44)>	15341			3.842624310181902	42.44184342054242	45.6768380573544	58.11496394807876	21712.384765625	12.666471970811289	None	None	1.0		
<PK:4-1.1.15342: @(4.206, 44.1)>	15342			4.206060589310505	44.09692612601975	38.59076875811198	62.55692215231448	15871.6455078125	9.259128148541402	None	None	1.0		
<PK:4-1.1.15343: @(4.278, 42.78)>	15343			4.278315365009208	42.78252436834911	54.067890279185995	53.18249737762885	23911.158203125	13.949182387787285	None	None	1.0		
<PK:4-1.1.15344: @(4.302, 41.56)>	15344			4.301939660638837	41.55656050415232	44.07929447598939	49.12202712148426	24443.51171875	14.259744353090262	None	None	1.0		
<PK:4-1.1.15345: @(3.966, 41.56)>	15345			3.965595988086127	41.555903136187425	38.701870765250405	47.73328850126783	20787.2734375	12.126784744646843	None	None	1.0		
<PK:4-1.1.15346: @(3.827, 43.77)>	15346			3.827010250858784	43.76799628513393	54.337281303910025	57.58070366700056	16965.890625	9.897483872966296	None	None	1.0		
<PK:4-1.1.15347: @(4.381, 42.61)>	15347			4.38135415547254	42.607693491214974	55.482933441033644	55.83104211837051	18129.35546875	10.576220685686899	None	None	1.0		
<PK:4-1.1.15348: @(0.581, 24.1)>	15348			0.5806856601857593	24.103228156926946	-130.74404201828497	53.29083448842814	20743.015625	12.100965823898525	None	None	1.0		
<PK:4-1.1.15349: @(1.035, 26.63)>	15349			1.0348688631600353	26.632659912109375	34.130847033781826	155.48538700070065	13315.498046875	7.76793450414334	None	None	1.0		
<PK:4-1.1.15350: @(1.836, 26.18)>	15350			1.8360058642439387	26.18052925334868	34.933381427365944	45.810233923080155	78069.6953125	45.543942690769356	None	None	1.0		
<PK:4-1.1.15351: @(1.811, 26.86)>	15351			1.8110302324790677	26.86044233131578	37.42438573867841	45.75176812384438	94688.484375	55.23893603771146	None	None	1.0		
<PK:4-1.1.15352: @(1.804, 27.3)>	15352			1.8040120023917563	27.302795045566533	42.91803373071621	48.67535671624151	83135.53125	48.49922694921066	None	None	1.0		
<PK:4-1.1.15353: @(1.978, 27.83)>	15353			1.9775103973288015	27.834725700330452	25.699912116695632	48.83209729324215	48377.6171875	28.22231361201047	None	None	1.0		
<PK:4-1.1.15354: @(2.303, 27.0)>	15354			2.302644314487141	26.999905266197423	38.32498660836458	48.20342924769804	28093.9375	16.389313091800805	None	None	1.0		
<PK:4-1.1.15355: @(2.081, 24.93)>	15355			2.0811508783671684	24.931257097852807	31.656391608218303	59.8204079205575	72748.359375	42.439606007940945	None	None	1.0		
<PK:4-1.1.15356: @(2.182, 29.81)>	15356			2.182448387145996	29.81056785583496	None	None	19017.33203125	11.094244401693013	None	None	1.0		
<PK:4-1.1.15357: @(1.603, 30.0)>	15357			1.6025205481531675	30.002175075471726	60.654173676784126	57.34674430087855	8739.119140625	5.098187455647764	None	None	1.0		
<PK:4-1.1.15358: @(3.162, 41.03)>	15358			3.161764990735616	41.033772467759995	45.31984002544323	115.69542972289993	58784.1796875	34.293246567630995	None	None	1.0		
<PK:4-1.1.15359: @(3.122, 40.78)>	15359			3.1215678850897053	40.775565319711966	38.114979337805295	73.06820834460463	192324.6875	112.1974987920525	None	None	1.0		
<PK:4-1.1.15360: @(3.104, 40.4)>	15360			3.104205155533103	40.396721810203985	23.658885859335044	49.18720451710015	256460.15625	149.6125559599257	None	None	1.0		
<PK:4-1.1.15361: @(3.122, 40.78)>	15361			3.1215678850897053	40.775565319711966	38.114979337805295	73.06820834460463	192324.6875	112.1974987920525	None	None	1.0		
<PK:4-1.1.15362: @(2.628, 39.84)>	15362			2.6277776940617628	39.83963742794373	34.32465466455766	81.72976136531516	38586.02734375	22.510140599035136	None	None	1.0		
<PK:4-1.1.15363: @(2.835, 40.28)>	15363			2.8349283816844597	40.27548865167848	34.888119747241284	43.542129392533184	125830.3515625	73.40633644568972	None	None	1.0		
<PK:4-1.1.15364: @(2.866, 39.87)>	15364			2.8656202605731806	39.87172099751561	44.27811692062854	43.34661239029271	114175.453125	66.60715496586592	None	None	1.0		
<PK:4-1.1.15365: @(2.601, 39.0)>	15365			2.6006022697277196	38.99585811471958	50.9350285984766	165.0506772262894	18781.705078125	10.956785424729294	None	None	1.0		
<PK:4-1.1.15366: @(2.91, 39.59)>	15366			2.9102455478245925	39.593257767576574	-201.03588795814727	77.8585722993897	35991.9921875	20.99684420379258	None	None	1.0		
<PK:4-1.1.15367: @(2.904, 39.2)>	15367			2.903964300214378	39.20177671642761	35.18334303337789	84.2606608310471	22829.330078125	13.318070431617354	None	None	1.0		
<PK:4-1.1.15368: @(2.828, 37.92)>	15368			2.827945617189574	37.91846507494991	64.73202329988654	78.32434494048354	19606.576171875	11.437994960268586	None	None	1.0		
<PK:4-1.1.15369: @(2.599, 32.09)>	15369			2.598512846082185	32.08778787886932	40.44363800531772	58.139264381126196	24986.498046875	14.576509240041688	None	None	1.0		
<PK:4-1.1.15370: @(1.802, 30.24)>	15370			1.8019802644656107	30.242025515129342	142.15624198699587	107.09993986655833	5076.24755859375	2.9613581424562656	None	None	1.0		
<PK:4-1.1.15371: @(1.982, 29.13)>	15371			1.9816595580523995	29.131418425224695	39.703579834447396	66.5219672753111	42638.2734375	24.874121438513246	None	None	1.0		
<PK:4-1.1.15372: @(1.826, 29.14)>	15372			1.8256041121088096	29.143192315463892	62.48802543641655	83.72121753737976	39101.0546875	22.810594901233156	None	None	1.0		
<PK:4-1.1.15373: @(1.675, 27.82)>	15373			1.674743173359028	27.823085161734568	36.73234142554106	84.30552122223634	46251.3984375	26.981929817627524	None	None	1.0		
<PK:4-1.1.15374: @(1.836, 26.18)>	15374			1.8360058642439387	26.18052925334868	34.933381427365944	45.810233923080155	78069.6953125	45.543942690769356	None	None	1.0		
<PK:4-1.1.15375: @(1.713, 25.19)>	15375			1.713357557878254	25.18852084029742	44.11193852623297	189.30512116007176	69891.328125	40.772884151337216	None	None	1.0		
<PK:4-1.1.15376: @(1.713, 25.19)>	15376			1.713357557878254	25.18852084029742	44.11193852623297	189.30512116007176	69891.328125	40.772884151337216	None	None	1.0		
<PK:4-1.1.15377: @(1.241, 24.22)>	15377			1.2413634895878936	24.21861340407326	148.69708758898247	63.210310738371746	8817.4716796875	5.143896402435051	None	None	1.0		
<PK:4-1.1.15378: @(1.179, 25.18)>	15378			1.1787717811987868	25.18400835864655	35.80988731044219	46.54528026509542	48616.00390625	28.361382568454214	None	None	1.0		
<PK:4-1.1.15379: @(1.61, 24.93)>	15379			1.6095479470294265	24.93241919813726	38.141590686371636	75.1129726109945	88609.53125	51.692624096353796	None	None	1.0		
<PK:4-1.1.15380: @(1.636, 24.42)>	15380			1.6355254556478531	24.42130472985866	44.81816461357543	82.57570089367418	124195.0	72.45231251177238	None	None	1.0		
<PK:4-1.1.15381: @(1.241, 24.22)>	15381			1.2413634895878936	24.21861340407326	148.69708758898247	63.210310738371746	8817.4716796875	5.143896402435051	None	None	1.0		
<PK:4-1.1.15382: @(1.636, 24.42)>	15382			1.6355254556478531	24.42130472985866	44.81816461357543	82.57570089367418	124195.0	72.45231251177238	None	None	1.0		
<PK:4-1.1.15383: @(1.655, 23.83)>	15383			1.6554067350519315	23.829172303275215	43.81855400517958	207.55730245424346	30453.693359375	17.765936699634644	None	None	1.0		
<PK:4-1.1.15384: @(0.817, 23.97)>	15384			0.8171445907402859	23.96889657918181	17.03768831271771	35.40603717303145	570145.6875	332.60899012028915	None	None	1.0		
<PK:4-1.1.15385: @(1.495, 24.02)>	15385			1.495470546921121	24.01856401174144	-45.025285381155065	133.5179372488156	46451.828125	27.098855574343872	None	None	1.0		
<PK:4-1.1.15386: @(1.466, 23.51)>	15386			1.4663392586294073	23.507637096746336	43.91129224155187	42.992532658188225	39456.88671875	23.018178568287578	None	None	1.0		
<PK:4-1.1.15387: @(1.437, 23.95)>	15387			1.4365640047764838	23.946241678207514	43.01327340400365	86.83850097915398	61474.484375	35.86270424282433	None	None	1.0		
<PK:4-1.1.15388: @(1.437, 23.95)>	15388			1.4365640047764838	23.946241678207514	43.01327340400365	86.83850097915398	61474.484375	35.86270424282433	None	None	1.0		
<PK:4-1.1.15389: @(0.581, 24.1)>	15389			0.5806856601857593	24.103228156926946	-130.74404201828497	53.29083448842814	20743.015625	12.100965823898525	None	None	1.0		
<PK:4-1.1.15390: @(1.665, 40.2)>	15390			1.6647721153783461	40.19983509490548	37.499978087651364	62.01635013617897	35067.73828125	20.457657176489942	None	None	1.0		
<PK:4-1.1.15391: @(1.697, 39.95)>	15391			1.6970614093486773	39.95308569023301	47.6510687850606	69.79142072732031	21192.5703125	12.363224986585285	None	None	1.0		
<PK:4-1.1.15392: @(1.443, 39.38)>	15392			1.4434472864179977	39.38220957097765	28.93021043676592	58.41323518720656	20022.755859375	11.680783967714955	None	None	1.0		
<PK:4-1.1.15393: @(2.65, 36.49)>	15393			2.6495754594162566	36.49071127360065	35.51246108821564	62.95300756945556	52216.26171875	30.461684546425953	None	None	1.0		
<PK:4-1.1.15394: @(2.675, 36.29)>	15394			2.6752973021786985	36.29040585215567	37.210315871888184	78.35076615700252	50437.296875	29.423880151669067	None	None	1.0		
<PK:4-1.1.15395: @(2.675, 36.29)>	15395			2.6752973021786985	36.29040585215567	37.210315871888184	78.35076615700252	50437.296875	29.423880151669067	None	None	1.0		
<PK:4-1.1.15396: @(3.013, 35.99)>	15396			3.0133361553850726	35.98698703406496	47.32181938985976	84.59100196057037	23932.328125	13.961532400231727	None	None	1.0		
<PK:4-1.1.15397: @(1.127, 21.58)>	15397			1.1269475013352857	21.581976555916214	21.22709664922109	45.132985257584096	231913.796875	135.29281281033212	None	None	1.0		
<PK:4-1.1.15398: @(1.223, 21.38)>	15398			1.2230192217616889	21.378649915411067	68.16102764927413	73.85021561513774	10593.6201171875	6.180057774962497	None	None	1.0		
<PK:4-1.1.15399: @(0.838, 20.0)>	15399			0.8375423238345245	20.00279417194809	19.210569847088564	15.93584032810252	34412.01953125	20.07512696356004	None	None	1.0		
<PK:4-1.1.15400: @(0.838, 20.0)>	15400			0.8375423238345245	20.00279417194809	19.210569847088564	15.93584032810252	34412.01953125	20.07512696356004	None	None	1.0		
<PK:4-1.1.15401: @(0.823, 19.58)>	15401			0.822508272543196	19.580470398715818	18.030115498755194	39.98782283262065	345548.21875	201.58434343380395	None	None	1.0		
<PK:4-1.1.15402: @(0.428, 20.29)>	15402			0.42772696524283305	20.286841379222807	77.21693971409235	114.46527407869044	19139.357421875	11.165431017385542	None	None	1.0		
<PK:4-1.1.15403: @(1.033, 20.21)>	15403			1.0328149797713344	20.214405714414525	18.703375154962878	208.84922908052147	15835.4326171875	9.238002437614897	None	None	1.0		
<PK:4-1.1.15404: @(1.29, 19.23)>	15404			1.2903985611353868	19.23019686829425	53.8437937696774	141.596441845531	47294.92578125	27.590698038763275	None	None	1.0		
<PK:4-1.1.15405: @(1.155, 19.0)>	15405			1.1548954633361408	19.000355983739347	30.489184726507187	65.8192337774064	45121.359375	26.322692784681266	None	None	1.0		
<PK:4-1.1.15406: @(1.017, 18.43)>	15406			1.0165488761983728	18.428206415451506	22.28636563254087	9.670383524676053	55842.4609375	32.5771201036289	None	None	1.0		
<PK:4-1.1.15407: @(1.01, 18.39)>	15407			1.00950815719224	18.38964304357217	30.25832418829962	52.95122568698031	29018.7734375	16.928839661838794	None	None	1.0		
<PK:4-1.1.15408: @(1.022, 18.31)>	15408			1.0215268864831195	18.313332723032772	10.530619571606302	8.065116834705288	-28668.705078125	-16.724618379388446	None	None	1.0		
<PK:4-1.1.15409: @(1.004, 18.09)>	15409			1.003802154024772	18.08550709221523	17.49069913505359	34.73562158077306	743414.0625	433.6895042626215	None	None	1.0		
<PK:4-1.1.15410: @(1.004, 18.09)>	15410			1.003802154024772	18.08550709221523	17.49069913505359	34.73562158077306	743414.0625	433.6895042626215	None	None	1.0		
<PK:4-1.1.15411: @(0.841, 18.54)>	15411			0.8407513253018326	18.540119635933976	-263.4283632804182	72.13629863184428	17535.568359375	10.229819870727365	None	None	1.0		
<PK:4-1.1.15412: @(0.355, 18.42)>	15412			0.3547810062131287	18.420198242695648	28.54253846005747	55.883175936406055	15252.978515625	8.898213021050866	None	None	1.0		
<PK:4-1.1.15413: @(1.389, 16.03)>	15413			1.3889222606256677	16.026384037653308	-88.80640738285491	173.07552954424978	4048.046875	2.36153111840093	None	None	1.0		
<PK:4-1.1.15414: @(1.29, 16.34)>	15414			1.2896708519774034	16.33952924315107	27.1582558082464	159.4620837789514	218274.53125	127.33600025351765	None	None	1.0		
<PK:4-1.1.15415: @(1.288, 16.19)>	15415			1.2878093190291509	16.194687330448843	22.132157121235707	126.98087274380347	243121.78125	141.8312756032349	None	None	1.0		
<PK:4-1.1.15416: @(1.544, 16.59)>	15416			1.5437365153644382	16.591123388297966	22.332072078895074	63.01006120022222	10145.7470703125	5.918779640111762	None	None	1.0		
<PK:4-1.1.15417: @(1.62, 15.8)>	15417			1.619902332065955	15.801018904515637	15.604548538342476	38.202895033780635	382683.375	223.2480814731654	None	None	1.0		
